delivery_id,order_id,delivery_status,delivery_time,rider_id
7459,7459,delivered,21:22:49,20
7460,7460,order,16:34:47,25
7461,7461,delivered,13:31:26,33
7462,7462,delivered,15:48:03,5
7463,7463,delivered,04:57:48,20
7464,7464,delivered,05:39:55,2
7465,7465,order,07:49:37,33
7466,7466,delivered,05:43:16,6
7467,7467,delivered,07:57:11,32
7468,7468,delivered,10:56:19,21
7469,7469,delivered,18:06:17,27
7470,7470,order,00:46:01,13
7471,7471,delivered,12:56:05,29
7472,7472,delivered,07:52:01,18
7473,7473,delivered,02:47:52,23
7474,7474,delivered,20:46:05,8
7475,7475,delivered,19:25:52,6
7476,7476,delivered,02:53:12,24
7477,7477,delivered,11:38:00,24
7478,7478,delivered,13:38:17,20
7479,7479,delivered,01:38:54,12
7480,7480,delivered,02:41:11,1
7481,7481,delivered,13:10:38,4
7482,7482,delivered,13:47:21,3
7483,7483,delivered,16:01:41,19
7484,7484,delivered,15:16:45,19
7485,7485,delivered,14:06:35,12
7486,7486,delivered,05:22:55,28
7487,7487,delivered,19:03:22,24
7488,7488,delivered,09:54:03,30
7489,7489,not fulfilled,19:28:59,3
7490,7490,delivered,03:49:01,21
7491,7491,delivered,21:20:36,34
7492,7492,delivered,07:37:04,25
7493,7493,not delivered,20:10:49,15
7494,7494,delivered,22:13:17,32
7495,7495,delivered,10:18:23,32
7496,7496,delivered,09:49:31,2
7497,7497,delivered,18:28:43,24
7498,7498,delivered,01:47:20,32
7499,7499,delivered,18:52:29,31
7500,7500,delivered,21:15:46,15
7501,7501,delivered,20:42:01,4
7502,7502,delivered,23:58:46,19
7503,7503,delivered,00:12:25,17
7504,7504,delivered,17:40:13,32
7505,7505,delivered,16:39:17,22
7506,7506,delivered,03:37:33,12
7507,7507,order,04:45:25,30
7508,7508,delivered,08:04:21,20
7509,7509,delivered,15:43:56,10
7510,7510,delivered,12:27:11,12
7511,7511,delivered,23:02:01,27
7512,7512,delivered,07:19:37,2
7513,7513,delivered,19:56:44,31
7514,7514,delivered,19:22:11,8
7515,7515,delivered,14:29:16,32
7516,7516,delivered,21:19:59,20
7517,7517,delivered,09:12:53,5
7518,7518,delivered,19:29:10,24
7519,7519,delivered,23:26:40,9
7520,7520,delivered,00:32:15,30
7521,7521,delivered,06:33:08,16
7522,7522,delivered,21:28:09,6
7523,7523,delivered,13:38:49,13
7524,7524,delivered,14:53:01,31
7525,7525,delivered,02:26:13,24
7526,7526,delivered,01:23:29,8
7527,7527,delivered,19:35:05,1
7528,7528,delivered,22:07:09,7
7529,7529,delivered,01:06:50,19
7530,7530,delivered,10:39:27,13
7531,7531,delivered,04:46:31,28
7532,7532,delivered,03:28:31,4
7533,7533,delivered,22:58:30,10
7534,7534,order,17:10:25,27
7535,7535,delivered,14:39:40,8
7536,7536,delivered,14:24:25,14
7537,7537,delivered,21:28:49,18
7538,7538,order,02:29:15,13
7539,7539,delivered,22:01:39,8
7540,7540,delivered,05:00:53,7
7541,7541,delivered,03:05:01,33
7542,7542,delivered,14:49:11,29
7543,7543,delivered,03:44:10,25
7544,7544,delivered,06:19:33,19
7545,7545,delivered,05:42:55,25
7546,7546,delivered,23:21:51,16
7547,7547,delivered,05:21:25,21
7548,7548,delivered,15:50:09,23
7549,7549,delivered,23:54:11,30
7550,7550,delivered,20:25:39,8
7551,7551,delivered,13:02:55,5
7552,7552,delivered,17:56:50,23
7553,7553,delivered,16:36:57,19
7554,7554,delivered,18:06:13,3
7555,7555,order,09:50:05,7
7556,7556,delivered,08:25:51,4
7557,7557,delivered,00:43:19,8
7558,7558,delivered,18:49:17,19
7559,7559,delivered,03:53:38,33
7560,7560,order,07:20:23,11
7561,7561,delivered,04:17:04,24
7562,7562,delivered,19:36:10,1
7563,7563,delivered,23:18:35,24
7564,7564,order,13:13:19,12
7565,7565,delivered,05:38:58,30
7566,7566,delivered,04:56:32,33
7567,7567,delivered,07:51:18,20
7568,7568,delivered,21:12:03,7
7569,7569,delivered,16:19:37,27
7570,7570,delivered,03:55:22,33
7571,7571,delivered,06:44:58,17
7572,7572,delivered,22:19:44,27
7573,7573,delivered,00:26:28,5
7574,7574,delivered,20:05:55,27
7575,7575,delivered,08:59:27,20
7576,7576,delivered,09:02:04,34
7577,7577,delivered,20:31:41,22
7578,7578,delivered,16:38:45,7
7579,7579,delivered,03:21:12,11
7580,7580,delivered,16:59:59,19
7581,7581,delivered,01:56:15,15
7582,7582,delivered,22:00:44,14
7583,7583,delivered,18:20:56,19
7584,7584,delivered,13:07:57,2
7585,7585,delivered,15:01:29,27
7586,7586,delivered,04:30:51,8
7587,7587,delivered,22:56:41,21
7588,7588,delivered,02:26:52,19
7589,7589,order,14:24:45,27
7590,7590,delivered,03:58:05,20
7591,7591,delivered,20:58:20,2
7592,7592,delivered,18:57:28,28
7593,7593,delivered,17:11:32,30
7594,7594,delivered,08:42:02,28
7595,7595,delivered,02:56:06,16
7596,7596,delivered,17:14:00,5
7597,7597,delivered,12:00:43,23
7598,7598,delivered,06:36:49,9
7599,7599,delivered,17:16:58,13
7600,7600,delivered,20:45:52,25
7601,7601,delivered,01:43:24,25
7602,7602,delivered,08:13:18,10
7603,7603,delivered,21:21:53,7
7604,7604,delivered,20:37:30,28
7605,7605,delivered,14:53:57,5
7606,7606,delivered,22:47:58,16
7607,7607,delivered,08:20:07,15
7608,7608,delivered,20:06:13,21
7609,7609,delivered,10:32:35,25
7610,7610,delivered,23:58:19,3
7611,7611,delivered,23:12:51,5
7612,7612,not delivered,19:19:53,3
7613,7613,delivered,20:29:34,6
7614,7614,delivered,23:00:42,34
7615,7615,delivered,10:04:09,27
7616,7616,delivered,07:25:19,7
7617,7617,delivered,05:51:06,18
7618,7618,delivered,03:16:15,17
7619,7619,delivered,12:12:57,15
7620,7620,delivered,20:14:01,17
7621,7621,delivered,19:02:18,21
7622,7622,delivered,03:14:22,30
7623,7623,delivered,04:32:19,31
7624,7624,delivered,05:50:19,32
7625,7625,delivered,01:27:23,14
7626,7626,delivered,00:44:58,9
7627,7627,delivered,01:05:52,2
7628,7628,delivered,14:11:41,5
7629,7629,delivered,02:36:32,8
7630,7630,delivered,20:25:50,21
7631,7631,delivered,19:00:03,9
7632,7632,delivered,21:11:31,32
7633,7633,delivered,19:34:57,10
7634,7634,delivered,02:08:12,13
7635,7635,delivered,02:33:17,17
7636,7636,delivered,05:19:21,18
7637,7637,delivered,22:05:06,11
7638,7638,delivered,17:02:29,15
7639,7639,delivered,07:59:08,3
7640,7640,delivered,07:47:12,30
7641,7641,delivered,23:26:40,32
7642,7642,delivered,01:22:01,31
7643,7643,delivered,21:49:13,33
7644,7644,delivered,08:58:41,10
7645,7645,delivered,09:19:12,16
7646,7646,delivered,00:11:43,13
7647,7647,delivered,00:41:01,19
7648,7648,delivered,15:46:57,11
7649,7649,delivered,08:29:28,13
7650,7650,delivered,12:58:51,32
7651,7651,delivered,17:10:47,19
7652,7652,delivered,20:47:48,28
7653,7653,delivered,02:03:27,29
7654,7654,delivered,16:11:42,7
7655,7655,delivered,21:42:21,25
7656,7656,delivered,08:51:46,10
7657,7657,delivered,23:14:18,30
7658,7658,delivered,22:19:10,19
7659,7659,delivered,15:56:51,24
7660,7660,delivered,19:07:21,18
7661,7661,delivered,21:35:38,24
7662,7662,delivered,22:33:38,1
7663,7663,delivered,11:29:17,8
7664,7664,delivered,16:42:00,3
7665,7665,delivered,23:50:38,1
7666,7666,delivered,14:20:10,19
7667,7667,delivered,19:39:14,20
7668,7668,delivered,01:17:13,9
7669,7669,delivered,11:39:38,32
7670,7670,delivered,10:29:26,33
7671,7671,delivered,11:45:12,31
7672,7672,delivered,19:16:02,7
7673,7673,delivered,22:53:34,6
7674,7674,not delivered,12:52:34,29
7675,7675,delivered,08:08:45,18
7676,7676,delivered,04:46:28,25
7677,7677,delivered,14:01:04,3
7678,7678,delivered,08:19:44,2
7679,7679,delivered,04:02:32,28
7680,7680,delivered,04:23:32,6
7681,7681,delivered,10:02:39,11
7682,7682,delivered,12:05:31,11
7683,7683,delivered,11:36:08,9
7684,7684,delivered,00:50:07,14
7685,7685,delivered,08:02:55,22
7686,7686,delivered,20:49:56,33
7687,7687,delivered,16:42:37,29
7688,7688,delivered,02:25:41,5
7689,7689,delivered,13:27:14,12
7690,7690,delivered,12:34:44,30
7691,7691,delivered,12:27:56,6
7692,7692,not delivered,09:21:11,33
7693,7693,delivered,06:07:56,13
7694,7694,delivered,16:02:55,16
7695,7695,delivered,05:31:18,1
7696,7696,delivered,16:37:40,22
7697,7697,delivered,12:59:52,10
7698,7698,delivered,20:57:33,20
7699,7699,delivered,00:13:44,33
7700,7700,delivered,23:38:25,31
7701,7701,delivered,23:05:30,5
7702,7702,delivered,18:13:38,21
7703,7703,delivered,21:51:01,32
7704,7704,delivered,14:32:57,4
7705,7705,delivered,21:00:08,23
7706,7706,delivered,22:00:55,28
7707,7707,delivered,11:57:12,16
7708,7708,delivered,05:38:12,18
7709,7709,delivered,03:07:23,13
7710,7710,delivered,17:03:34,30
7711,7711,not fulfilled,05:23:14,28
7712,7712,delivered,18:13:58,15
7713,7713,delivered,21:08:39,7
7714,7714,delivered,08:09:20,22
7715,7715,delivered,03:52:40,12
7716,7716,delivered,16:09:49,30
7717,7717,delivered,06:23:55,11
7718,7718,delivered,15:07:35,25
7719,7719,delivered,10:36:22,22
7720,7720,delivered,19:45:42,22
7721,7721,delivered,20:30:50,3
7722,7722,delivered,17:44:32,8
7723,7723,delivered,16:35:53,15
7724,7724,delivered,00:12:14,26
7725,7725,delivered,14:08:50,1
7726,7726,order,19:24:38,28
7727,7727,delivered,18:46:53,29
7728,7728,delivered,19:58:16,6
7729,7729,not fulfilled,15:55:13,12
7730,7730,delivered,01:06:19,21
7731,7731,delivered,00:50:22,32
7732,7732,delivered,11:48:43,13
7733,7733,delivered,11:34:16,23
7734,7734,delivered,18:05:17,20
7735,7735,delivered,08:46:28,22
7736,7736,delivered,05:30:59,8
7737,7737,delivered,10:53:54,5
7738,7738,delivered,03:57:31,10
7739,7739,delivered,02:20:49,3
7740,7740,delivered,07:52:42,18
7741,7741,delivered,21:32:08,8
7742,7742,delivered,08:10:01,9
7743,7743,delivered,19:29:38,9
7744,7744,delivered,03:12:10,14
7745,7745,delivered,23:44:19,6
7746,7746,delivered,14:58:50,30
7747,7747,delivered,08:36:53,15
7748,7748,delivered,05:03:30,33
7749,7749,delivered,08:34:43,25
7750,7750,delivered,06:43:07,27
7751,7751,delivered,04:07:47,7
7752,7752,delivered,21:31:20,19
7753,7753,delivered,14:56:46,17
7754,7754,delivered,08:06:23,24
7755,7755,delivered,08:08:44,15
7756,7756,delivered,07:43:20,10
7757,7757,delivered,17:31:44,27
7758,7758,delivered,01:39:36,25
7759,7759,delivered,09:16:15,16
7760,7760,delivered,11:04:28,19
7761,7761,delivered,18:54:46,17
7762,7762,not delivered,13:42:00,16
7763,7763,delivered,12:32:53,2
7764,7764,delivered,15:56:09,22
7765,7765,order,09:13:38,28
7766,7766,delivered,08:25:26,1
7767,7767,delivered,04:51:19,7
7768,7768,not delivered,23:36:04,2
7769,7769,delivered,19:06:45,33
7770,7770,not delivered,10:20:50,6
7771,7771,order,00:53:18,30
7772,7772,delivered,02:51:51,26
7773,7773,delivered,04:20:29,22
7774,7774,delivered,14:59:38,16
7775,7775,delivered,19:53:56,6
7776,7776,delivered,23:24:13,11
7777,7777,delivered,11:50:49,30
7778,7778,order,03:57:00,17
7779,7779,not fulfilled,12:36:43,11
7780,7780,delivered,12:52:44,9
7781,7781,delivered,02:41:33,33
7782,7782,delivered,05:48:50,7
7783,7783,delivered,13:31:19,32
7784,7784,delivered,00:59:29,27
7785,7785,delivered,10:23:24,9
7786,7786,delivered,16:09:35,4
7787,7787,delivered,09:31:51,25
7788,7788,delivered,20:26:42,6
7789,7789,delivered,18:16:56,32
7790,7790,delivered,21:13:24,18
7791,7791,delivered,22:43:11,17
7792,7792,delivered,06:49:19,17
7793,7793,delivered,03:55:21,11
7794,7794,delivered,16:33:22,3
7795,7795,delivered,21:37:16,1
7796,7796,delivered,01:48:12,14
7797,7797,delivered,06:02:32,18
7798,7798,delivered,10:19:43,3
7799,7799,delivered,13:38:23,3
7800,7800,delivered,21:41:32,10
7801,7801,delivered,00:53:26,20
7802,7802,delivered,17:32:08,8
7803,7803,delivered,06:08:56,5
7804,7804,delivered,16:40:44,1
7805,7805,order,00:23:29,29
7806,7806,delivered,05:24:38,12
7807,7807,delivered,22:41:25,19
7808,7808,delivered,17:48:18,33
7809,7809,order,17:44:21,5
7810,7810,delivered,05:43:01,31
7811,7811,delivered,04:48:38,5
7812,7812,delivered,05:04:59,16
7813,7813,delivered,06:05:19,28
7814,7814,delivered,03:26:45,24
7815,7815,delivered,22:06:43,7
7816,7816,delivered,14:34:55,4
7817,7817,delivered,19:10:59,16
7818,7818,delivered,03:55:22,9
7819,7819,delivered,22:45:06,30
7820,7820,delivered,16:22:02,6
7821,7821,delivered,06:25:00,2
7822,7822,delivered,16:45:16,29
7823,7823,delivered,13:43:13,30
7824,7824,delivered,19:38:50,12
7825,7825,delivered,01:03:22,3
7826,7826,delivered,12:34:44,14
7827,7827,delivered,06:16:34,32
7828,7828,delivered,23:26:40,9
7829,7829,delivered,04:08:54,29
7830,7830,delivered,21:41:34,11
7831,7831,delivered,19:24:48,19
7832,7832,delivered,12:47:08,11
7833,7833,not fulfilled,22:33:08,10
7834,7834,delivered,14:25:39,21
7835,7835,delivered,17:38:26,2
7836,7836,delivered,21:23:57,21
7837,7837,delivered,06:17:22,23
7838,7838,order,02:58:45,8
7839,7839,delivered,05:10:58,18
7840,7840,delivered,16:39:46,11
7841,7841,delivered,11:44:48,18
7842,7842,not delivered,18:46:39,13
7843,7843,delivered,14:00:30,22
7844,7844,delivered,16:41:24,24
7845,7845,delivered,15:01:36,34
7846,7846,delivered,17:08:13,14
7847,7847,delivered,20:30:04,11
7848,7848,delivered,20:12:50,32
7849,7849,delivered,01:34:47,11
7850,7850,delivered,02:25:41,20
7851,7851,delivered,17:38:15,17
7852,7852,delivered,21:32:30,20
7853,7853,delivered,14:23:19,20
7854,7854,delivered,13:39:18,26
7855,7855,delivered,11:24:56,34
7856,7856,delivered,10:43:45,28
7857,7857,delivered,06:33:37,13
7858,7858,delivered,13:34:14,2
7859,7859,delivered,02:12:57,17
7860,7860,delivered,02:20:10,23
7861,7861,delivered,16:30:59,1
7862,7862,delivered,03:53:07,7
7863,7863,delivered,04:31:14,33
7864,7864,delivered,21:03:35,12
7865,7865,delivered,20:06:27,13
7866,7866,delivered,14:58:40,21
7867,7867,delivered,15:26:41,13
7868,7868,delivered,22:17:54,4
7869,7869,delivered,13:14:14,23
7870,7870,delivered,12:41:17,32
7871,7871,delivered,21:59:31,3
7872,7872,delivered,09:36:48,3
7873,7873,delivered,04:04:57,30
7874,7874,delivered,23:35:10,12
7875,7875,delivered,03:26:38,29
7876,7876,delivered,01:32:06,14
7877,7877,delivered,17:40:37,22
7878,7878,delivered,08:36:42,9
7879,7879,delivered,12:24:12,20
7880,7880,delivered,03:53:52,27
7881,7881,delivered,09:47:02,1
7882,7882,order,11:01:09,32
7883,7883,delivered,19:34:44,20
7884,7884,delivered,17:48:12,30
7885,7885,delivered,04:24:20,29
7886,7886,delivered,02:51:25,21
7887,7887,not delivered,14:14:14,10
7888,7888,delivered,19:38:33,6
7889,7889,not fulfilled,09:16:47,13
7890,7890,delivered,05:49:21,2
7891,7891,delivered,08:56:16,18
7892,7892,delivered,01:22:21,29
7893,7893,delivered,18:41:54,10
7894,7894,delivered,06:12:53,11
7895,7895,delivered,07:09:50,14
7896,7896,not fulfilled,12:40:18,11
7897,7897,order,20:05:04,9
7898,7898,delivered,05:31:16,12
7899,7899,delivered,11:14:24,24
7900,7900,delivered,01:14:35,30
7901,7901,delivered,06:52:24,14
7902,7902,delivered,12:28:40,2
7903,7903,delivered,16:06:01,3
7904,7904,delivered,18:26:22,9
7905,7905,delivered,15:05:12,18
7906,7906,delivered,17:25:57,25
7907,7907,delivered,06:42:33,5
7908,7908,delivered,15:29:04,32
7909,7909,delivered,00:59:28,11
7910,7910,delivered,04:35:20,28
7911,7911,delivered,00:57:00,6
7912,7912,delivered,15:14:14,12
7913,7913,delivered,02:45:22,14
7914,7914,delivered,16:21:34,26
7915,7915,delivered,17:51:29,15
7916,7916,delivered,02:36:45,7
7917,7917,delivered,11:38:27,32
7918,7918,order,21:10:12,30
7919,7919,delivered,21:18:37,24
7920,7920,delivered,03:11:06,1
7921,7921,delivered,07:53:36,29
7922,7922,delivered,02:14:09,11
7923,7923,delivered,01:48:20,3
7924,7924,delivered,07:38:38,1
7925,7925,delivered,06:50:19,4
7926,7926,delivered,09:14:08,11
7927,7927,delivered,13:44:42,19
7928,7928,delivered,12:54:22,13
7929,7929,order,14:37:30,20
7930,7930,delivered,18:39:38,10
7931,7931,delivered,04:07:50,6
7932,7932,delivered,17:18:12,2
7933,7933,delivered,19:53:28,3
7934,7934,delivered,21:26:18,8
7935,7935,delivered,15:31:32,30
7936,7936,delivered,20:32:34,22
7937,7937,delivered,21:31:54,17
7938,7938,delivered,01:27:47,31
7939,7939,delivered,17:39:09,10
7940,7940,delivered,17:43:00,26
7941,7941,delivered,11:54:04,18
7942,7942,delivered,04:05:22,34
7943,7943,not delivered,12:28:11,23
7944,7944,order,23:26:49,15
7945,7945,delivered,22:35:32,1
7946,7946,delivered,18:06:27,18
7947,7947,delivered,17:37:19,10
7948,7948,delivered,16:26:09,6
7949,7949,delivered,22:53:55,14
7950,7950,delivered,05:14:44,2
7951,7951,delivered,10:02:04,18
7952,7952,delivered,07:29:08,3
7953,7953,delivered,11:25:57,4
7954,7954,delivered,00:25:29,4
7955,7955,order,12:16:52,22
7956,7956,delivered,19:29:44,24
7957,7957,order,19:46:58,30
7958,7958,delivered,04:57:23,33
7959,7959,delivered,14:10:20,12
7960,7960,delivered,12:22:57,3
7961,7961,delivered,04:36:29,24
7962,7962,delivered,05:12:12,3
7963,7963,delivered,00:31:40,30
7964,7964,delivered,23:31:29,6
7965,7965,order,22:25:37,30
7966,7966,delivered,21:00:41,25
7967,7967,delivered,09:07:06,2
7968,7968,delivered,05:44:49,17
7969,7969,delivered,10:43:36,29
7970,7970,order,05:18:02,6
7971,7971,delivered,16:15:30,18
7972,7972,delivered,01:55:42,19
7973,7973,delivered,19:30:18,1
7974,7974,delivered,02:56:19,6
7975,7975,delivered,13:37:09,21
7976,7976,delivered,08:26:33,28
7977,7977,delivered,04:34:59,9
7978,7978,delivered,07:26:55,10
7979,7979,delivered,03:48:17,6
7980,7980,not delivered,21:00:24,1
7981,7981,delivered,04:02:52,5
7982,7982,delivered,05:55:44,34
7983,7983,delivered,20:44:47,1
7984,7984,delivered,19:09:11,20
7985,7985,delivered,22:22:58,31
7986,7986,delivered,11:39:57,14
7987,7987,delivered,04:01:35,8
7988,7988,delivered,19:19:13,7
7989,7989,delivered,03:20:06,17
7990,7990,delivered,13:59:01,13
7991,7991,delivered,15:27:02,7
7992,7992,delivered,13:35:34,21
7993,7993,delivered,04:50:38,26
7994,7994,delivered,07:34:29,10
7995,7995,delivered,15:02:19,6
7996,7996,delivered,12:03:24,6
7997,7997,not fulfilled,07:28:19,13
7998,7998,delivered,15:55:14,11
7999,7999,not fulfilled,10:39:38,12
8000,8000,delivered,21:21:01,22
8001,8001,not delivered,10:10:12,16
8002,8002,delivered,20:43:30,9
8003,8003,delivered,17:45:11,12
8004,8004,delivered,04:15:03,7
8005,8005,delivered,22:18:53,25
8006,8006,delivered,14:56:06,19
8007,8007,delivered,20:59:31,8
8008,8008,delivered,20:12:53,10
8009,8009,delivered,09:41:20,14
8010,8010,delivered,10:12:37,6
8011,8011,order,00:19:54,25
8012,8012,delivered,02:48:17,3
8013,8013,delivered,11:16:03,16
8014,8014,delivered,07:10:16,27
8015,8015,delivered,13:44:36,28
8016,8016,delivered,12:06:30,6
8017,8017,delivered,02:34:20,7
8018,8018,delivered,20:05:12,28
8019,8019,order,08:26:40,30
8020,8020,delivered,09:52:57,13
8021,8021,delivered,01:37:02,13
8022,8022,delivered,18:51:17,1
8023,8023,order,10:37:41,23
8024,8024,delivered,08:46:48,6
8025,8025,delivered,06:47:40,2
8026,8026,order,20:24:21,13
8027,8027,order,01:37:59,12
8028,8028,delivered,09:26:20,20
8029,8029,delivered,22:51:45,33
8030,8030,delivered,09:37:04,34
8031,8031,delivered,05:22:53,23
8032,8032,delivered,06:02:33,1
8033,8033,delivered,00:38:53,4
8034,8034,delivered,22:53:59,13
8035,8035,delivered,22:50:22,19
8036,8036,delivered,18:40:53,19
8037,8037,delivered,20:10:34,30
8038,8038,delivered,04:22:06,16
8039,8039,delivered,02:44:32,2
8040,8040,delivered,16:29:36,22
8041,8041,delivered,17:23:14,34
8042,8042,delivered,06:01:16,29
8043,8043,delivered,15:12:31,28
8044,8044,delivered,16:49:34,9
8045,8045,delivered,00:58:10,27
8046,8046,delivered,06:23:37,32
8047,8047,delivered,11:30:19,15
8048,8048,not delivered,10:45:38,15
8049,8049,delivered,15:45:25,6
8050,8050,delivered,21:40:12,27
8051,8051,delivered,14:41:58,30
8052,8052,delivered,14:13:49,11
8053,8053,delivered,10:20:35,9
8054,8054,delivered,08:40:03,16
8055,8055,delivered,06:56:52,19
8056,8056,delivered,09:52:38,30
8057,8057,delivered,07:24:37,31
8058,8058,delivered,02:50:01,30
8059,8059,delivered,04:35:12,4
8060,8060,delivered,15:48:32,12
8061,8061,not delivered,18:54:58,11
8062,8062,delivered,01:06:32,31
8063,8063,delivered,15:32:16,11
8064,8064,not fulfilled,21:32:44,14
8065,8065,delivered,03:22:48,18
8066,8066,delivered,13:35:19,33
8067,8067,delivered,05:48:49,29
8068,8068,delivered,18:06:56,33
8069,8069,delivered,15:34:27,14
8070,8070,delivered,02:29:36,31
8071,8071,delivered,07:35:10,27
8072,8072,delivered,11:04:55,23
8073,8073,delivered,04:50:55,22
8074,8074,delivered,23:08:37,7
8075,8075,delivered,10:05:43,19
8076,8076,delivered,16:57:58,1
8077,8077,delivered,19:42:32,21
8078,8078,delivered,15:55:18,27
8079,8079,delivered,06:45:58,7
8080,8080,delivered,08:12:52,12
8081,8081,delivered,10:08:12,30
8082,8082,delivered,21:36:58,33
8083,8083,delivered,17:21:09,1
8084,8084,delivered,23:56:49,3
8085,8085,delivered,09:20:55,13
8086,8086,delivered,09:07:13,31
8087,8087,delivered,20:38:10,27
8088,8088,delivered,15:07:59,18
8089,8089,delivered,02:05:10,15
8090,8090,delivered,21:38:26,28
8091,8091,delivered,07:28:32,26
8092,8092,delivered,20:13:44,10
8093,8093,delivered,17:12:48,13
8094,8094,delivered,07:40:38,29
8095,8095,delivered,18:33:57,18
8096,8096,delivered,16:40:09,28
8097,8097,delivered,10:54:57,7
8098,8098,delivered,11:55:32,10
8099,8099,delivered,01:09:53,19
8100,8100,delivered,19:34:29,4
8101,8101,order,13:49:44,22
8102,8102,delivered,10:36:57,27
8103,8103,delivered,05:30:32,30
8104,8104,delivered,23:50:21,17
8105,8105,delivered,09:42:00,26
8106,8106,delivered,23:43:47,12
8107,8107,delivered,19:00:08,26
8108,8108,delivered,05:06:11,34
8109,8109,not delivered,18:32:04,9
8110,8110,delivered,17:47:21,9
8111,8111,delivered,05:14:53,4
8112,8112,delivered,08:42:25,2
8113,8113,delivered,01:29:26,22
8114,8114,delivered,18:06:26,8
8115,8115,delivered,22:22:59,26
8116,8116,delivered,08:00:46,31
8117,8117,delivered,04:17:38,18
8118,8118,delivered,14:34:49,20
8119,8119,delivered,00:54:31,34
8120,8120,delivered,21:23:49,28
8121,8121,not delivered,06:53:29,9
8122,8122,delivered,19:32:12,11
8123,8123,delivered,09:01:17,9
8124,8124,delivered,07:53:22,16
8125,8125,delivered,05:16:40,1
8126,8126,delivered,13:51:14,19
8127,8127,delivered,02:55:54,3
8128,8128,delivered,20:05:45,15
8129,8129,delivered,11:22:27,33
8130,8130,delivered,15:19:59,28
8131,8131,delivered,07:10:47,26
8132,8132,delivered,04:33:44,16
8133,8133,delivered,10:37:26,2
8134,8134,order,15:55:14,31
8135,8135,delivered,22:51:16,21
8136,8136,delivered,15:59:39,22
8137,8137,delivered,01:38:54,25
8138,8138,delivered,17:25:46,14
8139,8139,delivered,14:36:59,5
8140,8140,delivered,21:26:03,27
8141,8141,delivered,04:21:49,2
8142,8142,delivered,04:42:39,13
8143,8143,delivered,06:29:23,10
8144,8144,delivered,04:47:48,26
8145,8145,delivered,16:50:38,18
8146,8146,delivered,23:07:32,13
8147,8147,delivered,13:06:54,3
8148,8148,delivered,13:45:02,2
8149,8149,delivered,05:39:56,10
8150,8150,delivered,14:36:11,6
8151,8151,delivered,11:50:48,33
8152,8152,delivered,11:42:51,23
8153,8153,delivered,04:19:57,25
8154,8154,delivered,08:48:38,13
8155,8155,delivered,18:35:16,23
8156,8156,delivered,05:53:04,14
8157,8157,delivered,08:12:45,25
8158,8158,delivered,05:31:59,31
8159,8159,not delivered,13:36:47,19
8160,8160,delivered,19:16:06,14
8161,8161,delivered,21:08:41,5
8162,8162,delivered,23:13:30,30
8163,8163,delivered,17:39:09,13
8164,8164,delivered,15:45:26,13
8165,8165,delivered,20:20:58,10
8166,8166,order,11:32:00,5
8167,8167,delivered,13:40:24,32
8168,8168,delivered,06:20:42,27
8169,8169,delivered,15:23:42,15
8170,8170,delivered,06:30:54,24
8171,8171,delivered,19:53:17,6
8172,8172,delivered,07:16:40,2
8173,8173,delivered,17:48:36,11
8174,8174,delivered,19:41:32,23
8175,8175,delivered,18:25:04,8
8176,8176,not delivered,03:34:08,30
8177,8177,delivered,15:23:01,2
8178,8178,delivered,03:17:05,32
8179,8179,delivered,22:19:21,28
8180,8180,not fulfilled,03:29:49,8
8181,8181,delivered,19:35:49,2
8182,8182,delivered,15:19:06,27
8183,8183,not delivered,04:52:55,18
8184,8184,delivered,23:45:00,1
8185,8185,delivered,20:57:58,8
8186,8186,delivered,18:45:16,28
8187,8187,delivered,07:56:48,11
8188,8188,delivered,20:45:23,17
8189,8189,delivered,03:19:29,10
8190,8190,delivered,22:17:11,12
8191,8191,delivered,09:50:27,33
8192,8192,delivered,16:40:40,14
8193,8193,delivered,17:07:33,9
8194,8194,delivered,21:58:58,2
8195,8195,delivered,17:54:00,4
8196,8196,delivered,20:40:58,12
8197,8197,delivered,17:01:44,14
8198,8198,delivered,21:25:21,34
8199,8199,delivered,20:21:51,22
8200,8200,order,16:49:40,13
8201,8201,delivered,22:08:08,16
8202,8202,delivered,15:45:31,14
8203,8203,delivered,05:45:09,23
8204,8204,order,05:09:00,20
8205,8205,not fulfilled,03:14:00,23
8206,8206,delivered,22:58:19,6
8207,8207,delivered,12:47:46,19
8208,8208,delivered,20:54:40,28
8209,8209,delivered,00:21:30,30
8210,8210,delivered,07:20:58,11
8211,8211,delivered,23:24:33,5
8212,8212,delivered,06:10:00,13
8213,8213,delivered,01:11:47,18
8214,8214,delivered,19:05:03,8
8215,8215,delivered,03:43:50,9
8216,8216,not fulfilled,05:39:15,24
8217,8217,delivered,05:36:12,11
8218,8218,delivered,02:25:01,6
8219,8219,not fulfilled,04:28:53,2
8220,8220,delivered,06:06:31,23
8221,8221,delivered,13:31:41,22
8222,8222,delivered,03:28:04,20
8223,8223,delivered,15:44:34,2
8224,8224,delivered,23:08:26,32
8225,8225,delivered,10:33:20,1
8226,8226,delivered,20:29:25,12
8227,8227,delivered,19:07:19,1
8228,8228,delivered,11:29:14,9
8229,8229,delivered,06:32:57,15
8230,8230,delivered,10:47:53,2
8231,8231,delivered,04:48:27,4
8232,8232,delivered,23:17:00,31
8233,8233,delivered,06:30:36,33
8234,8234,delivered,08:04:42,3
